offset,latA,latB,label
0x11ca00,281.1,312.6,0
0x11ca80,281.1,312.5,0
0x11cb00,277.3,303.8,0
0x11cb80,277.4,303.7,0
0x11cc00,304.0,275.9,1
0x11cc80,303.9,275.8,1
0x11cd00,302.7,274.8,1
0x11cd80,302.7,274.9,1
0x11ce00,303.9,275.8,1
0x11ce80,303.8,275.8,1
0x11cf00,302.9,275.0,1
0x11cf80,302.9,274.9,1
0x11d000,277.7,304.4,0
0x11d080,277.7,304.5,0
0x11d100,276.9,306.5,0
0x11d180,276.8,306.6,0
0x11d200,277.9,304.4,0
0x11d280,277.9,304.5,0
0x11d300,276.8,306.8,0
0x11d380,276.7,306.5,0
0x11d400,280.7,314.7,0
0x11d480,280.8,314.7,0
0x11d500,302.3,277.3,1
0x11d580,302.4,277.6,1
0x11d600,280.8,314.7,0
0x11d680,280.7,314.8,0
0x11d700,302.4,277.2,1
0x11d780,302.2,277.3,1
0x11d800,277.6,306.4,0
0x11d880,277.7,306.7,0
0x11d900,280.2,317.4,0
0x11d980,280.2,317.4,0
0x11da00,277.8,306.6,0
0x11da80,277.7,306.3,0
0x11db00,280.2,317.5,0
0x11db80,280.4,317.5,0
0x11dc00,303.4,277.5,1
0x11dc80,303.4,277.4,1
0x11dd00,302.9,276.7,1
0x11dd80,302.6,276.8,1
0x11de00,303.4,277.3,1
0x11de80,303.3,277.0,1
0x11df00,302.8,276.8,1
0x11df80,302.7,276.9,1
0x11e000,306.3,281.0,1
0x11e080,306.4,281.2,1
0x11e100,281.1,318.8,0
0x11e180,281.1,318.7,0
0x11e200,306.3,281.2,1
0x11e280,306.4,281.1,1
0x11e300,281.2,318.6,0
0x11e380,281.1,318.6,0
0x11e400,280.9,309.8,0
0x11e480,280.7,310.1,0
0x11e500,282.2,308.6,0
0x11e580,282.4,308.6,0
0x11e600,280.8,310.2,0
0x11e680,280.7,310.2,0
0x11e700,282.3,308.6,0
0x11e780,282.3,308.5,0
0x11e800,306.7,280.9,1
0x11e880,306.5,281.0,1
0x11e900,307.8,282.9,1
0x11e980,307.8,282.9,1
0x11ea00,306.6,281.1,1
0x11ea80,306.6,281.2,1
0x11eb00,307.8,282.8,1
0x11eb80,308.0,282.7,1
0x11ec00,281.6,315.3,0
0x11ec80,281.7,315.5,0
0x11ed00,282.3,311.7,0
0x11ed80,282.3,311.7,0
0x11ee00,281.6,315.5,0
0x11ee80,281.5,315.4,0
0x11ef00,282.4,311.8,0
0x11ef80,282.4,311.8,0
0x11f000,282.0,313.1,0
0x11f080,282.0,313.1,0
0x11f100,308.4,280.1,1
0x11f180,308.3,280.0,1
0x11f200,282.2,313.1,0
0x11f280,282.2,313.0,0
0x11f300,308.4,280.2,1
0x11f380,308.3,280.3,1
0x11f400,281.2,304.5,0
0x11f480,281.2,304.5,0
0x11f500,282.7,309.2,0
0x11f580,282.8,309.1,0
0x11f600,281.4,304.6,0
0x11f680,281.2,304.5,0
0x11f700,282.7,309.2,0
0x11f780,282.7,309.2,0
0x11f800,306.9,278.5,1
0x11f880,306.9,278.4,1
0x11f900,308.7,280.1,1
0x11f980,308.6,280.2,1
0x11fa00,306.7,278.2,1
0x11fa80,306.7,278.2,1
0x11fb00,308.6,280.1,1
0x11fb80,308.8,280.2,1
0x11fc00,281.1,307.7,0
0x11fc80,281.0,307.6,0
0x11fd00,281.4,315.9,0
0x11fd80,281.5,316.1,0
0x11fe00,281.2,307.6,0
0x11fe80,281.1,307.7,0
0x11ff00,281.6,316.0,0
0x11ff80,281.5,315.9,0
0x120000,278.8,301.7,0
0x120080,278.8,301.7,0
0x120100,278.8,305.4,0
0x120180,278.6,305.4,0
0x120200,278.7,301.7,0
0x120280,278.9,301.8,0
0x120300,278.8,305.3,0
0x120380,278.9,305.5,0
0x120400,304.5,276.3,1
0x120480,304.4,276.3,1
0x120500,304.5,275.7,1
0x120580,304.3,275.7,1
0x120600,304.4,276.4,1
0x120680,304.4,276.2,1
0x120700,304.5,275.5,1
0x120780,304.4,275.7,1
0x120800,278.8,305.0,0
0x120880,278.8,305.2,0
0x120900,277.6,312.7,0
0x120980,277.5,312.7,0
0x120a00,278.7,305.0,0
0x120a80,278.6,305.1,0
0x120b00,277.5,312.7,0
0x120b80,277.6,312.6,0
0x120c00,304.9,276.5,1
0x120c80,304.9,276.4,1
0x120d00,279.1,302.2,0
0x120d80,279.0,302.2,0
0x120e00,305.2,276.5,1
0x120e80,304.9,276.4,1
0x120f00,279.1,302.2,0
0x120f80,279.2,302.1,0
0x121000,278.1,307.8,0
0x121080,278.2,307.8,0
0x121100,278.7,304.8,0
0x121180,278.6,304.8,0
0x121200,278.0,307.8,0
0x121280,278.0,307.8,0
0x121300,278.6,304.8,0
0x121380,278.6,304.8,0
0x121400,304.6,278.8,1
0x121480,304.3,278.7,1
0x121500,303.7,278.6,1
0x121580,303.8,278.5,1
0x121600,304.4,278.9,1
0x121680,304.4,278.8,1
0x121700,303.9,278.7,1
0x121780,303.9,278.6,1
0x121800,277.8,311.1,0
0x121880,278.0,311.1,0
0x121900,278.5,308.0,0
0x121980,278.5,307.8,0
0x121a00,277.8,311.1,0
0x121a80,277.7,311.2,0
0x121b00,278.4,308.1,0
0x121b80,278.6,308.0,0
0x121c00,278.2,304.2,0
0x121c80,278.1,304.5,0
0x121d00,304.0,278.7,1
0x121d80,303.9,278.5,1
0x121e00,278.3,304.6,0
0x121e80,278.2,304.6,0
0x121f00,304.1,278.6,1
0x121f80,304.0,278.6,1
0x122000,302.4,277.6,1
0x122080,302.4,277.6,1
0x122100,303.6,278.8,1
0x122180,303.5,279.0,1
0x122200,302.3,277.3,1
0x122280,302.3,277.5,1
0x122300,303.5,278.8,1
0x122380,303.4,278.9,1
0x122400,277.8,304.8,0
0x122480,277.9,304.8,0
0x122500,276.7,306.5,0
0x122580,276.8,306.5,0
0x122600,277.9,304.7,0
0x122680,277.8,304.7,0
0x122700,276.6,306.6,0
0x122780,276.6,306.6,0
0x122800,302.8,276.8,1
0x122880,302.8,277.0,1
0x122900,276.8,303.0,0
0x122980,276.9,302.9,0
0x122a00,302.8,276.8,1
0x122a80,302.9,276.8,1
0x122b00,277.0,302.9,0
0x122b80,276.8,302.8,0
0x122c00,277.8,306.3,0
0x122c80,277.9,306.3,0
0x122d00,276.5,314.2,0
0x122d80,276.7,314.2,0
0x122e00,278.0,306.4,0
0x122e80,278.0,306.4,0
0x122f00,276.7,314.3,0
0x122f80,276.7,314.3,0
0x123000,303.2,274.3,1
0x123080,303.3,274.4,1
0x123100,303.9,275.0,1
0x123180,303.8,274.9,1
0x123200,303.1,274.5,1
0x123280,303.1,274.5,1
0x123300,303.9,274.8,1
0x123380,303.8,274.8,1
0x123400,278.4,303.7,0
0x123480,278.4,303.7,0
0x123500,277.3,300.5,0
0x123580,277.4,300.3,0
0x123600,278.0,304.0,0
0x123680,278.0,303.7,0
0x123700,277.3,300.2,0
0x123780,277.6,300.2,0
0x123800,278.3,302.0,0
0x123880,278.1,302.1,0
0x123900,304.1,276.3,1
0x123980,304.1,276.4,1
0x123a00,278.1,302.0,0
0x123a80,278.2,302.3,0
0x123b00,304.1,276.6,1
0x123b80,304.1,276.5,1
0x123c00,277.8,308.5,0
0x123c80,277.6,308.6,0
0x123d00,277.2,303.9,0
0x123d80,277.3,303.8,0
0x123e00,277.7,308.6,0
0x123e80,277.5,308.5,0
0x123f00,277.4,303.8,0
0x123f80,277.2,304.0,0
0x124000,282.6,309.3,0
0x124080,282.6,309.4,0
0x124100,281.9,313.0,0
0x124180,281.8,313.1,0
0x124200,282.8,309.4,0
0x124280,282.5,309.3,0
0x124300,282.2,313.0,0
0x124380,282.0,313.1,0
0x124400,307.1,278.6,1
0x124480,307.0,278.5,1
0x124500,281.4,304.5,0
0x124580,281.4,304.4,0
0x124600,307.1,278.5,1
0x124680,307.0,278.4,1
0x124700,281.5,304.5,0
0x124780,281.4,304.4,0
0x124800,282.9,306.0,0
0x124880,282.8,306.0,0
0x124900,281.1,307.6,0
0x124980,281.2,307.5,0
0x124a00,282.9,305.8,0
0x124a80,282.8,305.8,0
0x124b00,281.1,307.5,0
0x124b80,281.2,307.6,0
0x124c00,306.8,278.6,1
0x124c80,306.8,278.6,1
0x124d00,308.7,280.0,1
0x124d80,308.7,280.0,1
0x124e00,306.5,278.4,1
0x124e80,306.6,278.6,1
0x124f00,308.6,280.1,1
0x124f80,308.6,280.0,1
0x125000,281.2,318.6,0
0x125080,281.1,318.5,0
0x125100,280.8,310.2,0
0x125180,280.6,310.0,0
0x125200,281.0,318.4,0
0x125280,281.1,318.4,0
0x125300,280.7,310.2,0
0x125380,280.6,310.2,0
0x125400,282.5,308.5,0
0x125480,282.3,308.5,0
0x125500,308.4,282.5,1
0x125580,308.4,282.6,1
0x125600,282.5,308.8,0
0x125680,282.4,308.5,0
0x125700,308.4,283.0,1
0x125780,308.2,282.7,1
0x125800,282.3,311.7,0
0x125880,282.3,311.7,0
0x125900,280.9,306.9,0
0x125980,280.9,306.8,0
0x125a00,282.5,311.8,0
0x125a80,282.5,311.8,0
0x125b00,280.8,307.1,0
0x125b80,280.9,306.8,0
0x125c00,306.7,281.0,1
0x125c80,306.6,281.0,1
0x125d00,307.8,282.7,1
0x125d80,307.8,282.7,1
0x125e00,306.6,281.1,1
0x125e80,306.8,281.2,1
0x125f00,308.0,282.8,1
0x125f80,307.9,282.7,1
0x126000,303.3,278.7,1
0x126080,303.2,278.6,1
0x126100,277.5,304.6,0
0x126180,277.8,304.6,0
0x126200,303.6,278.6,1
0x126280,303.3,278.5,1
0x126300,277.8,304.6,0
0x126380,277.8,304.6,0
0x126400,276.8,306.6,0
0x126480,276.9,306.6,0
0x126500,280.6,315.1,0
0x126580,280.6,315.2,0
0x126600,277.0,306.7,0
0x126680,276.8,306.6,0
0x126700,280.7,315.1,0
0x126780,280.7,315.2,0
0x126800,303.4,277.5,1
0x126880,303.2,277.6,1
0x126900,302.9,277.1,1
0x126980,303.0,277.2,1
0x126a00,303.3,277.5,1
0x126a80,303.3,277.7,1
0x126b00,302.7,277.3,1
0x126b80,302.7,277.3,1
0x126c00,277.0,303.1,0
0x126c80,277.1,303.2,0
0x126d00,277.6,306.6,0
0x126d80,277.9,306.7,0
0x126e00,277.0,303.0,0
0x126e80,277.0,303.1,0
0x126f00,277.7,306.5,0
0x126f80,277.8,306.4,0
0x127000,277.4,300.3,0
0x127080,277.6,300.4,0
0x127100,303.0,274.4,1
0x127180,303.0,274.5,1
0x127200,277.6,300.3,0
0x127280,277.4,300.3,0
0x127300,303.2,274.3,1
0x127380,303.2,274.4,1
0x127400,280.8,314.9,0
0x127480,280.7,314.9,0
0x127500,278.2,304.1,0
0x127580,278.1,304.1,0
0x127600,280.7,314.8,0
0x127680,280.6,314.9,0
0x127700,278.2,304.0,0
0x127780,278.2,304.0,0
0x127800,303.9,275.9,1
0x127880,303.8,276.0,1
0x127900,302.7,274.9,1
0x127980,302.7,275.1,1
0x127a00,303.9,275.9,1
0x127a80,304.0,275.8,1
0x127b00,302.7,275.0,1
0x127b80,302.7,274.9,1
0x127c00,277.2,304.0,0
0x127c80,277.2,304.1,0
0x127d00,278.1,301.8,0
0x127d80,278.2,301.9,0
0x127e00,277.1,304.0,0
0x127e80,277.2,303.9,0
0x127f00,278.1,301.7,0
0x127f80,278.2,301.9,0
0x128000,278.2,302.2,0
0x128080,278.3,302.2,0
0x128100,277.0,303.8,0
0x128180,277.0,303.8,0
0x128200,278.2,302.1,0
0x128280,278.1,302.2,0
0x128300,277.1,304.0,0
0x128380,277.1,304.0,0
0x128400,302.8,275.2,1
0x128480,302.9,275.2,1
0x128500,303.8,276.4,1
0x128580,303.9,276.4,1
0x128600,302.7,275.1,1
0x128680,302.9,275.0,1
0x128700,303.9,276.3,1
0x128780,303.9,276.4,1
0x128800,278.0,303.8,0
0x128880,278.2,303.8,0
0x128900,277.2,311.6,0
0x128980,277.1,311.5,0
0x128a00,278.2,303.7,0
0x128a80,278.1,303.7,0
0x128b00,277.1,311.6,0
0x128b80,277.0,311.6,0
0x128c00,303.0,274.2,1
0x128c80,303.0,274.3,1
0x128d00,277.4,300.1,0
0x128d80,277.6,300.1,0
0x128e00,303.1,274.2,1
0x128e80,303.1,274.3,1
0x128f00,277.6,300.3,0
0x128f80,277.6,300.2,0
0x129000,277.7,306.4,0
0x129080,277.7,306.2,0
0x129100,276.9,302.8,0
0x129180,277.1,302.8,0
0x129200,277.6,306.3,0
0x129280,277.8,306.4,0
0x129300,276.9,302.9,0
0x129380,277.0,302.9,0
0x129400,302.8,277.2,1
0x129480,302.7,277.2,1
0x129500,303.2,277.7,1
0x129580,303.2,277.4,1
0x129600,302.8,277.2,1
0x129680,303.0,277.2,1
0x129700,303.2,277.5,1
0x129780,303.2,277.3,1
0x129800,277.2,311.0,0
0x129880,277.1,311.2,0
0x129900,276.8,306.6,0
0x129980,276.6,306.7,0
0x129a00,277.1,311.1,0
0x129a80,277.0,311.2,0
0x129b00,276.7,306.7,0
0x129b80,276.7,306.6,0
0x129c00,277.5,304.6,0
0x129c80,277.8,304.6,0
0x129d00,303.5,278.9,1
0x129d80,303.6,278.8,1
0x129e00,277.6,304.6,0
0x129e80,277.9,304.4,0
0x129f00,303.5,278.8,1
0x129f80,303.4,278.7,1
0x12a000,303.8,279.2,1
0x12a080,303.9,279.2,1
0x12a100,304.1,278.3,1
0x12a180,304.3,278.3,1
0x12a200,304.3,279.1,1
0x12a280,304.1,279.1,1
0x12a300,304.0,278.5,1
0x12a380,304.1,278.6,1
0x12a400,278.5,304.5,0
0x12a480,278.5,304.4,0
0x12a500,278.5,308.2,0
0x12a580,278.4,308.0,0
0x12a600,278.4,304.4,0
0x12a680,278.4,304.5,0
0x12a700,278.7,308.1,0
0x12a780,278.6,308.1,0
0x12a800,304.5,278.6,1
0x12a880,304.3,278.7,1
0x12a900,278.7,304.9,0
0x12a980,278.8,304.8,0
0x12aa00,304.6,278.6,1
0x12aa80,304.5,278.6,1
0x12ab00,278.6,304.9,0
0x12ab80,278.6,305.0,0
0x12ac00,278.1,307.9,0
0x12ac80,278.2,307.9,0
0x12ad00,277.2,315.5,0
0x12ad80,277.1,315.5,0
0x12ae00,278.1,308.0,0
0x12ae80,278.2,307.9,0
0x12af00,277.2,315.4,0
0x12af80,277.2,315.4,0
0x12b000,304.9,276.1,1
0x12b080,304.8,276.3,1
0x12b100,304.2,276.1,1
0x12b180,304.1,276.3,1
0x12b200,304.8,276.2,1
0x12b280,304.8,276.1,1
0x12b300,304.3,276.3,1
0x12b380,304.1,276.2,1
0x12b400,278.7,305.2,0
0x12b480,278.6,305.4,0
0x12b500,279.0,302.2,0
0x12b580,279.0,302.2,0
0x12b600,278.6,305.4,0
0x12b680,278.6,305.3,0
0x12b700,278.9,302.3,0
0x12b780,279.2,302.2,0
0x12b800,278.6,301.8,0
0x12b880,278.7,301.7,0
0x12b900,304.7,275.7,1
0x12b980,304.8,275.7,1
0x12ba00,278.6,301.8,0
0x12ba80,278.7,301.9,0
0x12bb00,304.6,275.8,1
0x12bb80,304.7,275.7,1
0x12bc00,278.4,308.6,0
0x12bc80,278.2,308.6,0
0x12bd00,278.8,305.6,0
0x12bd80,278.9,305.5,0
0x12be00,278.3,308.3,0
0x12be80,278.4,308.3,0
0x12bf00,278.7,305.5,0
0x12bf80,278.8,305.4,0
0x12c000,277.1,304.0,0
0x12c080,277.3,304.1,0
0x12c100,280.9,312.6,0
0x12c180,280.9,312.5,0
0x12c200,277.2,303.8,0
0x12c280,277.0,304.1,0
0x12c300,281.1,312.4,0
0x12c380,281.2,312.4,0
0x12c400,304.0,275.8,1
0x12c480,304.0,275.8,1
0x12c500,278.0,301.9,0
0x12c580,278.2,301.9,0
0x12c600,304.0,275.8,1
0x12c680,304.1,275.8,1
0x12c700,278.0,301.9,0
0x12c780,278.1,301.8,0
0x12c800,277.5,300.5,0
0x12c880,277.4,300.4,0
0x12c900,278.2,304.1,0
0x12c980,278.2,304.1,0
0x12ca00,277.4,300.5,0
0x12ca80,277.3,300.6,0
0x12cb00,278.2,304.1,0
0x12cb80,278.1,304.1,0
0x12cc00,303.8,275.3,1
0x12cc80,303.8,275.3,1
0x12cd00,303.2,274.4,1
0x12cd80,303.2,274.5,1
0x12ce00,303.8,275.2,1
0x12ce80,303.7,275.1,1
0x12cf00,303.1,274.6,1
0x12cf80,303.2,274.6,1
0x12d000,280.4,317.4,0
0x12d080,280.4,317.6,0
0x12d100,277.5,306.6,0
0x12d180,277.7,306.5,0
0x12d200,280.2,317.6,0
0x12d280,280.2,317.5,0
0x12d300,277.7,306.5,0
0x12d380,277.8,306.6,0
0x12d400,277.0,302.6,0
0x12d480,276.9,302.9,0
0x12d500,302.8,277.0,1
0x12d580,302.8,277.1,1
0x12d600,276.9,302.9,0
0x12d680,276.9,302.9,0
0x12d700,303.0,277.1,1
0x12d780,302.8,277.1,1
0x12d800,276.8,306.7,0
0x12d880,277.1,306.7,0
0x12d900,277.7,304.5,0
0x12d980,277.9,304.2,0
0x12da00,276.9,306.7,0
0x12da80,276.9,306.7,0
0x12db00,277.5,304.5,0
0x12db80,277.8,304.7,0
0x12dc00,303.6,278.6,1
0x12dc80,303.5,278.7,1
0x12dd00,302.3,277.5,1
0x12dd80,302.3,277.4,1
0x12de00,303.4,278.7,1
0x12de80,303.4,278.6,1
0x12df00,302.3,277.5,1
0x12df80,302.3,277.6,1
0x12e000,306.6,281.1,1
0x12e080,306.5,281.2,1
0x12e100,281.0,306.9,0
0x12e180,280.9,307.2,0
0x12e200,306.7,281.2,1
0x12e280,306.7,281.1,1
0x12e300,281.0,307.0,0
0x12e380,281.0,307.0,0
0x12e400,282.3,312.0,0
0x12e480,282.5,312.1,0
0x12e500,281.8,315.5,0
0x12e580,281.7,315.5,0
0x12e600,282.4,311.8,0
0x12e680,282.3,311.9,0
0x12e700,281.8,315.4,0
0x12e780,281.6,315.3,0
0x12e800,306.3,281.5,1
0x12e880,306.0,281.4,1
0x12e900,308.3,282.7,1
0x12e980,308.4,282.7,1
0x12ea00,306.2,281.4,1
0x12ea80,306.2,281.5,1
0x12eb00,308.2,282.7,1
0x12eb80,308.2,282.8,1
0x12ec00,282.4,308.7,0
0x12ec80,282.3,308.7,0
0x12ed00,280.7,310.2,0
0x12ed80,280.8,310.2,0
0x12ee00,282.4,308.6,0
0x12ee80,282.2,308.7,0
0x12ef00,280.7,310.3,0
0x12ef80,280.7,310.3,0
0x12f000,282.8,306.1,0
0x12f080,282.9,306.0,0
0x12f100,308.6,280.1,1
0x12f180,308.7,280.0,1
0x12f200,282.9,306.0,0
0x12f280,282.9,306.1,0
0x12f300,308.6,280.1,1
0x12f380,308.4,280.0,1
0x12f400,281.6,316.0,0
0x12f480,281.5,315.9,0
0x12f500,281.2,307.7,0
0x12f580,281.2,307.7,0
0x12f600,281.7,315.8,0
0x12f680,281.6,315.9,0
0x12f700,281.2,307.7,0
0x12f780,281.2,307.6,0
0x12f800,307.1,278.6,1
0x12f880,307.0,278.5,1
0x12f900,308.3,280.5,1
0x12f980,308.3,280.5,1
0x12fa00,307.1,278.5,1
0x12fa80,307.0,278.6,1
0x12fb00,308.3,280.5,1
0x12fb80,308.3,280.5,1
0x12fc00,282.7,309.5,0
0x12fc80,282.5,309.5,0
0x12fd00,281.1,304.8,0
0x12fd80,281.2,304.7,0
0x12fe00,282.7,309.6,0
0x12fe80,282.6,309.5,0
0x12ff00,281.2,304.4,0
0x12ff80,281.1,304.3,0
0x130000,278.7,305.0,0
0x130080,278.6,305.0,0
0x130100,277.9,308.0,0
0x130180,277.9,308.0,0
0x130200,278.6,304.9,0
0x130280,278.6,304.9,0
0x130300,278.0,308.0,0
0x130380,278.1,308.2,0
0x130400,303.9,278.9,1
0x130480,303.9,278.9,1
0x130500,304.7,278.8,1
0x130580,304.4,278.9,1
0x130600,303.9,278.9,1
0x130680,303.8,278.8,1
0x130700,304.5,279.0,1
0x130780,304.4,279.0,1
0x130800,278.5,308.1,0
0x130880,278.7,308.2,0
0x130900,277.8,311.0,0
0x130980,277.9,311.0,0
0x130a00,278.5,308.1,0
0x130a80,278.3,308.2,0
0x130b00,277.9,311.1,0
0x130b80,277.7,311.1,0
0x130c00,304.2,278.7,1
0x130c80,304.1,278.8,1
0x130d00,278.3,304.5,0
0x130d80,278.4,304.6,0
0x130e00,304.2,278.7,1
0x130e80,304.0,278.8,1
0x130f00,278.4,304.5,0
0x130f80,278.4,304.5,0
0x131000,278.9,305.5,0
0x131080,278.9,305.5,0
0x131100,278.7,301.8,0
0x131180,278.7,301.9,0
0x131200,278.9,305.6,0
0x131280,278.9,305.5,0
0x131300,278.8,302.0,0
0x131380,278.8,301.9,0
0x131400,304.4,276.0,1
0x131480,304.5,276.1,1
0x131500,304.4,276.6,1
0x131580,304.5,276.6,1
0x131600,304.5,275.9,1
0x131680,304.4,276.0,1
0x131700,304.3,276.6,1
0x131780,304.5,276.5,1
0x131800,277.7,312.9,0
0x131880,277.6,312.9,0
0x131900,278.5,305.3,0
0x131980,278.5,305.3,0
0x131a00,277.4,312.7,0
0x131a80,277.4,312.7,0
0x131b00,278.6,305.3,0
0x131b80,278.6,305.2,0
0x131c00,278.8,302.3,0
0x131c80,279.0,302.3,0
0x131d00,304.7,276.5,1
0x131d80,305.0,276.5,1
0x131e00,279.2,302.3,0
0x131e80,279.2,302.4,0
0x131f00,304.9,276.5,1
0x131f80,304.9,276.4,1
0x132000,303.8,275.0,1
0x132080,303.7,275.0,1
0x132100,303.2,274.4,1
0x132180,303.3,274.4,1
0x132200,303.7,274.9,1
0x132280,303.6,275.0,1
0x132300,303.1,274.4,1
0x132380,303.1,274.4,1
0x132400,277.4,300.2,0
0x132480,277.4,300.1,0
0x132500,278.0,304.0,0
0x132580,278.0,303.9,0
0x132600,277.5,300.5,0
0x132680,277.5,300.4,0
0x132700,278.1,303.9,0
0x132780,278.2,303.9,0
0x132800,303.9,276.5,1
0x132880,303.9,276.5,1
0x132900,278.2,302.1,0
0x132980,278.1,302.0,0
0x132a00,303.9,276.5,1
0x132a80,304.0,276.4,1
0x132b00,278.2,302.1,0
0x132b80,278.1,302.2,0
0x132c00,277.2,304.0,0
0x132c80,277.1,304.1,0
0x132d00,277.6,308.4,0
0x132d80,277.6,308.4,0
0x132e00,277.1,304.1,0
0x132e80,277.1,304.0,0
0x132f00,277.4,308.6,0
0x132f80,277.5,308.5,0
0x133000,303.6,279.0,1
0x133080,303.6,279.0,1
0x133100,302.3,277.8,1
0x133180,302.1,277.8,1
0x133200,303.2,278.9,1
0x133280,303.6,278.8,1
0x133300,302.3,277.8,1
0x133380,302.4,277.8,1
0x133400,277.0,306.5,0
0x133480,276.8,306.6,0
0x133500,277.8,304.8,0
0x133580,277.7,304.6,0
0x133600,276.7,306.6,0
0x133680,276.8,306.7,0
0x133700,277.7,305.0,0
0x133780,277.6,304.8,0
0x133800,277.0,302.9,0
0x133880,277.1,303.0,0
0x133900,302.7,277.2,1
0x133980,302.6,277.1,1
0x133a00,277.0,302.8,0
0x133a80,277.0,302.9,0
0x133b00,302.8,277.0,1
0x133b80,302.7,277.1,1
0x133c00,276.7,314.3,0
0x133c80,276.7,314.3,0
0x133d00,277.8,306.6,0
0x133d80,277.9,306.6,0
0x133e00,276.7,314.5,0
0x133e80,276.8,314.4,0
0x133f00,277.9,306.4,0
0x133f80,277.9,306.6,0
0x134000,280.6,310.2,0
0x134080,280.7,310.3,0
0x134100,281.0,318.5,0
0x134180,281.2,318.6,0
0x134200,280.8,310.2,0
0x134280,280.7,310.2,0
0x134300,281.0,318.5,0
0x134380,281.1,318.5,0
0x134400,308.4,282.8,1
0x134480,308.5,283.0,1
0x134500,282.5,309.0,0
0x134580,282.4,308.9,0
0x134600,308.3,282.9,1
0x134680,308.5,283.0,1
0x134700,282.4,308.8,0
0x134780,282.6,308.7,0
0x134800,280.9,307.0,0
0x134880,280.9,307.1,0
0x134900,282.4,312.2,0
0x134980,282.5,312.0,0
0x134a00,280.7,307.1,0
0x134a80,281.1,307.0,0
0x134b00,282.4,312.0,0
0x134b80,282.5,312.2,0
0x134c00,307.9,282.9,1
0x134c80,308.0,282.9,1
0x134d00,306.5,281.1,1
0x134d80,306.5,281.1,1
0x134e00,307.8,282.7,1
0x134e80,307.9,282.7,1
0x134f00,306.7,281.0,1
0x134f80,306.7,281.0,1
0x135000,282.2,313.0,0
0x135080,281.9,313.1,0
0x135100,282.8,309.4,0
0x135180,282.7,309.4,0
0x135200,282.0,313.1,0
0x135280,281.8,313.2,0
0x135300,282.9,309.5,0
0x135380,282.6,309.4,0
0x135400,281.2,304.6,0
0x135480,281.2,304.4,0
0x135500,306.9,278.5,1
0x135580,307.0,278.6,1
0x135600,281.4,304.4,0
0x135680,281.2,304.3,0
0x135700,307.0,278.6,1
0x135780,307.0,278.5,1
0x135800,281.1,307.7,0
0x135880,281.3,307.7,0
0x135900,282.9,306.2,0
0x135980,282.8,306.2,0
0x135a00,281.2,307.7,0
0x135a80,281.1,307.7,0
0x135b00,282.7,306.3,0
0x135b80,283.0,306.3,0
0x135c00,308.8,280.0,1
0x135c80,308.7,280.1,1
0x135d00,306.5,278.6,1
0x135d80,306.7,278.8,1
0x135e00,308.6,280.2,1
0x135e80,308.7,280.1,1
0x135f00,306.7,278.7,1
0x135f80,306.7,278.7,1
0x136000,303.1,274.7,1
0x136080,303.1,274.5,1
0x136100,277.4,300.6,0
0x136180,277.3,300.5,0
0x136200,303.1,274.6,1
0x136280,303.1,274.5,1
0x136300,277.4,300.6,0
0x136380,277.1,300.5,0
0x136400,278.0,304.4,0
0x136480,278.4,304.2,0
0x136500,280.6,315.0,0
0x136580,280.6,315.0,0
0x136600,278.2,304.2,0
0x136680,278.1,304.3,0
0x136700,280.6,314.9,0
0x136780,280.5,315.0,0
0x136800,302.9,275.3,1
0x136880,302.8,275.3,1
0x136900,303.9,276.1,1
0x136980,303.9,276.2,1
0x136a00,302.9,275.3,1
0x136a80,302.8,275.3,1
0x136b00,304.0,276.2,1
0x136b80,303.9,276.2,1
0x136c00,278.1,302.0,0
0x136c80,278.1,302.0,0
0x136d00,277.1,304.0,0
0x136d80,277.0,304.1,0
0x136e00,278.1,301.9,0
0x136e80,278.0,301.9,0
0x136f00,277.1,304.0,0
0x136f80,277.2,304.1,0
0x137000,278.0,304.7,0
0x137080,277.8,304.6,0
0x137100,303.7,278.9,1
0x137180,303.6,278.9,1
0x137200,277.8,304.7,0
0x137280,277.8,304.5,0
0x137300,303.6,278.9,1
0x137380,303.6,278.8,1
0x137400,280.8,315.1,0
0x137480,280.7,315.1,0
0x137500,276.9,306.5,0
0x137580,276.8,306.5,0
0x137600,280.5,315.2,0
0x137680,280.6,315.1,0
0x137700,277.0,306.4,0
0x137780,276.8,306.5,0
0x137800,302.7,277.2,1
0x137880,302.7,276.9,1
0x137900,303.3,277.5,1
0x137980,303.3,277.5,1
0x137a00,302.6,277.1,1
0x137a80,302.6,277.4,1
0x137b00,303.4,277.6,1
0x137b80,303.3,277.6,1
0x137c00,277.6,306.7,0
0x137c80,277.5,306.7,0
0x137d00,276.9,303.0,0
0x137d80,276.9,303.0,0
0x137e00,277.6,306.6,0
0x137e80,277.7,306.6,0
0x137f00,277.1,303.0,0
0x137f80,277.0,302.9,0
0x138000,276.9,302.9,0
0x138080,277.0,302.9,0
0x138100,277.7,306.5,0
0x138180,277.7,306.7,0
0x138200,277.1,303.0,0
0x138280,276.9,303.0,0
0x138300,277.6,306.6,0
0x138380,277.9,306.5,0
0x138400,303.2,277.9,1
0x138480,303.4,277.8,1
0x138500,302.6,277.2,1
0x138580,302.7,277.2,1
0x138600,303.2,277.9,1
0x138680,303.2,277.8,1
0x138700,302.7,277.2,1
